date_id,full_date,year,quarter,month,month_name,week,day_of_week,is_weekend
1531,2019-03-11,2019,1,3,March,11,Monday,False
1532,2019-03-12,2019,1,3,March,11,Tuesday,False
1533,2019-03-13,2019,1,3,March,11,Wednesday,False
1534,2019-03-14,2019,1,3,March,11,Thursday,False
1535,2019-03-15,2019,1,3,March,11,Friday,False
1536,2019-03-16,2019,1,3,March,11,Saturday,True
1537,2019-03-17,2019,1,3,March,11,Sunday,True
1538,2019-03-18,2019,1,3,March,12,Monday,False
1539,2019-03-19,2019,1,3,March,12,Tuesday,False
1540,2019-03-20,2019,1,3,March,12,Wednesday,False
1541,2019-03-21,2019,1,3,March,12,Thursday,False
1542,2019-03-22,2019,1,3,March,12,Friday,False
1543,2019-03-23,2019,1,3,March,12,Saturday,True
1544,2019-03-24,2019,1,3,March,12,Sunday,True
1545,2019-03-25,2019,1,3,March,13,Monday,False
1546,2019-03-26,2019,1,3,March,13,Tuesday,False
1547,2019-03-27,2019,1,3,March,13,Wednesday,False
1548,2019-03-28,2019,1,3,March,13,Thursday,False
1549,2019-03-29,2019,1,3,March,13,Friday,False
1550,2019-03-30,2019,1,3,March,13,Saturday,True
1551,2019-03-31,2019,1,3,March,13,Sunday,True
1552,2019-04-01,2019,2,4,April,14,Monday,False
1553,2019-04-02,2019,2,4,April,14,Tuesday,False
1554,2019-04-03,2019,2,4,April,14,Wednesday,False
1555,2019-04-04,2019,2,4,April,14,Thursday,False
1556,2019-04-05,2019,2,4,April,14,Friday,False
1557,2019-04-06,2019,2,4,April,14,Saturday,True
1558,2019-04-07,2019,2,4,April,14,Sunday,True
1559,2019-04-08,2019,2,4,April,15,Monday,False
1560,2019-04-09,2019,2,4,April,15,Tuesday,False
1561,2019-04-10,2019,2,4,April,15,Wednesday,False
1562,2019-04-11,2019,2,4,April,15,Thursday,False
1563,2019-04-12,2019,2,4,April,15,Friday,False
1564,2019-04-13,2019,2,4,April,15,Saturday,True
1565,2019-04-14,2019,2,4,April,15,Sunday,True
1566,2019-04-15,2019,2,4,April,16,Monday,False
1567,2019-04-16,2019,2,4,April,16,Tuesday,False
1568,2019-04-17,2019,2,4,April,16,Wednesday,False
1569,2019-04-18,2019,2,4,April,16,Thursday,False
1570,2019-04-19,2019,2,4,April,16,Friday,False
1571,2019-04-20,2019,2,4,April,16,Saturday,True
1572,2019-04-21,2019,2,4,April,16,Sunday,True
1573,2019-04-22,2019,2,4,April,17,Monday,False
1574,2019-04-23,2019,2,4,April,17,Tuesday,False
1575,2019-04-24,2019,2,4,April,17,Wednesday,False
1576,2019-04-25,2019,2,4,April,17,Thursday,False
1577,2019-04-26,2019,2,4,April,17,Friday,False
1578,2019-04-27,2019,2,4,April,17,Saturday,True
1579,2019-04-28,2019,2,4,April,17,Sunday,True
1580,2019-04-29,2019,2,4,April,18,Monday,False
1581,2019-04-30,2019,2,4,April,18,Tuesday,False
1582,2019-05-01,2019,2,5,May,18,Wednesday,False
1583,2019-05-02,2019,2,5,May,18,Thursday,False
1584,2019-05-03,2019,2,5,May,18,Friday,False
1585,2019-05-04,2019,2,5,May,18,Saturday,True
1586,2019-05-05,2019,2,5,May,18,Sunday,True
1587,2019-05-06,2019,2,5,May,19,Monday,False
1588,2019-05-07,2019,2,5,May,19,Tuesday,False
1589,2019-05-08,2019,2,5,May,19,Wednesday,False
1590,2019-05-09,2019,2,5,May,19,Thursday,False
1591,2019-05-10,2019,2,5,May,19,Friday,False
1592,2019-05-11,2019,2,5,May,19,Saturday,True
1593,2019-05-12,2019,2,5,May,19,Sunday,True
1594,2019-05-13,2019,2,5,May,20,Monday,False
1595,2019-05-14,2019,2,5,May,20,Tuesday,False
1596,2019-05-15,2019,2,5,May,20,Wednesday,False
1597,2019-05-16,2019,2,5,May,20,Thursday,False
1598,2019-05-17,2019,2,5,May,20,Friday,False
1599,2019-05-18,2019,2,5,May,20,Saturday,True
1600,2019-05-19,2019,2,5,May,20,Sunday,True
1601,2019-05-20,2019,2,5,May,21,Monday,False
1602,2019-05-21,2019,2,5,May,21,Tuesday,False
1603,2019-05-22,2019,2,5,May,21,Wednesday,False
1604,2019-05-23,2019,2,5,May,21,Thursday,False
1605,2019-05-24,2019,2,5,May,21,Friday,False
1606,2019-05-25,2019,2,5,May,21,Saturday,True
1607,2019-05-26,2019,2,5,May,21,Sunday,True
1608,2019-05-27,2019,2,5,May,22,Monday,False
1609,2019-05-28,2019,2,5,May,22,Tuesday,False
1610,2019-05-29,2019,2,5,May,22,Wednesday,False
1611,2019-05-30,2019,2,5,May,22,Thursday,False
1612,2019-05-31,2019,2,5,May,22,Friday,False
1613,2019-06-01,2019,2,6,June,22,Saturday,True
1614,2019-06-02,2019,2,6,June,22,Sunday,True
1615,2019-06-03,2019,2,6,June,23,Monday,False
1616,2019-06-04,2019,2,6,June,23,Tuesday,False
1617,2019-06-05,2019,2,6,June,23,Wednesday,False
1618,2019-06-06,2019,2,6,June,23,Thursday,False
1619,2019-06-07,2019,2,6,June,23,Friday,False
1620,2019-06-08,2019,2,6,June,23,Saturday,True
1621,2019-06-09,2019,2,6,June,23,Sunday,True
1622,2019-06-10,2019,2,6,June,24,Monday,False
1623,2019-06-11,2019,2,6,June,24,Tuesday,False
1624,2019-06-12,2019,2,6,June,24,Wednesday,False
1625,2019-06-13,2019,2,6,June,24,Thursday,False
1626,2019-06-14,2019,2,6,June,24,Friday,False
1627,2019-06-15,2019,2,6,June,24,Saturday,True
1628,2019-06-16,2019,2,6,June,24,Sunday,True
1629,2019-06-17,2019,2,6,June,25,Monday,False
1630,2019-06-18,2019,2,6,June,25,Tuesday,False
1631,2019-06-19,2019,2,6,June,25,Wednesday,False
1632,2019-06-20,2019,2,6,June,25,Thursday,False
1633,2019-06-21,2019,2,6,June,25,Friday,False
1634,2019-06-22,2019,2,6,June,25,Saturday,True
1635,2019-06-23,2019,2,6,June,25,Sunday,True
1636,2019-06-24,2019,2,6,June,26,Monday,False
1637,2019-06-25,2019,2,6,June,26,Tuesday,False
1638,2019-06-26,2019,2,6,June,26,Wednesday,False
1639,2019-06-27,2019,2,6,June,26,Thursday,False
1640,2019-06-28,2019,2,6,June,26,Friday,False
1641,2019-06-29,2019,2,6,June,26,Saturday,True
1642,2019-06-30,2019,2,6,June,26,Sunday,True
1643,2019-07-01,2019,3,7,July,27,Monday,False
1644,2019-07-02,2019,3,7,July,27,Tuesday,False
1645,2019-07-03,2019,3,7,July,27,Wednesday,False
1646,2019-07-04,2019,3,7,July,27,Thursday,False
1647,2019-07-05,2019,3,7,July,27,Friday,False
1648,2019-07-06,2019,3,7,July,27,Saturday,True
1649,2019-07-07,2019,3,7,July,27,Sunday,True
1650,2019-07-08,2019,3,7,July,28,Monday,False
1651,2019-07-09,2019,3,7,July,28,Tuesday,False
1652,2019-07-10,2019,3,7,July,28,Wednesday,False
1653,2019-07-11,2019,3,7,July,28,Thursday,False
1654,2019-07-12,2019,3,7,July,28,Friday,False
1655,2019-07-13,2019,3,7,July,28,Saturday,True
1656,2019-07-14,2019,3,7,July,28,Sunday,True
1657,2019-07-15,2019,3,7,July,29,Monday,False
1658,2019-07-16,2019,3,7,July,29,Tuesday,False
1659,2019-07-17,2019,3,7,July,29,Wednesday,False
1660,2019-07-18,2019,3,7,July,29,Thursday,False
1661,2019-07-19,2019,3,7,July,29,Friday,False
1662,2019-07-20,2019,3,7,July,29,Saturday,True
1663,2019-07-21,2019,3,7,July,29,Sunday,True
1664,2019-07-22,2019,3,7,July,30,Monday,False
1665,2019-07-23,2019,3,7,July,30,Tuesday,False
1666,2019-07-24,2019,3,7,July,30,Wednesday,False
1667,2019-07-25,2019,3,7,July,30,Thursday,False
1668,2019-07-26,2019,3,7,July,30,Friday,False
1669,2019-07-27,2019,3,7,July,30,Saturday,True
1670,2019-07-28,2019,3,7,July,30,Sunday,True
1671,2019-07-29,2019,3,7,July,31,Monday,False
1672,2019-07-30,2019,3,7,July,31,Tuesday,False
1673,2019-07-31,2019,3,7,July,31,Wednesday,False
1674,2019-08-01,2019,3,8,August,31,Thursday,False
1675,2019-08-02,2019,3,8,August,31,Friday,False
1676,2019-08-03,2019,3,8,August,31,Saturday,True
1677,2019-08-04,2019,3,8,August,31,Sunday,True
1678,2019-08-05,2019,3,8,August,32,Monday,False
1679,2019-08-06,2019,3,8,August,32,Tuesday,False
1680,2019-08-07,2019,3,8,August,32,Wednesday,False
1681,2019-08-08,2019,3,8,August,32,Thursday,False
1682,2019-08-09,2019,3,8,August,32,Friday,False
1683,2019-08-10,2019,3,8,August,32,Saturday,True
1684,2019-08-11,2019,3,8,August,32,Sunday,True
1685,2019-08-12,2019,3,8,August,33,Monday,False
1686,2019-08-13,2019,3,8,August,33,Tuesday,False
1687,2019-08-14,2019,3,8,August,33,Wednesday,False
1688,2019-08-15,2019,3,8,August,33,Thursday,False
1689,2019-08-16,2019,3,8,August,33,Friday,False
1690,2019-08-17,2019,3,8,August,33,Saturday,True
1691,2019-08-18,2019,3,8,August,33,Sunday,True
1692,2019-08-19,2019,3,8,August,34,Monday,False
1693,2019-08-20,2019,3,8,August,34,Tuesday,False
1694,2019-08-21,2019,3,8,August,34,Wednesday,False
1695,2019-08-22,2019,3,8,August,34,Thursday,False
1696,2019-08-23,2019,3,8,August,34,Friday,False
1697,2019-08-24,2019,3,8,August,34,Saturday,True
1698,2019-08-25,2019,3,8,August,34,Sunday,True
1699,2019-08-26,2019,3,8,August,35,Monday,False
1700,2019-08-27,2019,3,8,August,35,Tuesday,False
1701,2019-08-28,2019,3,8,August,35,Wednesday,False
1702,2019-08-29,2019,3,8,August,35,Thursday,False
1703,2019-08-30,2019,3,8,August,35,Friday,False
1704,2019-08-31,2019,3,8,August,35,Saturday,True
1705,2019-09-01,2019,3,9,September,35,Sunday,True
1706,2019-09-02,2019,3,9,September,36,Monday,False
1707,2019-09-03,2019,3,9,September,36,Tuesday,False
1708,2019-09-04,2019,3,9,September,36,Wednesday,False
1709,2019-09-05,2019,3,9,September,36,Thursday,False
1710,2019-09-06,2019,3,9,September,36,Friday,False
1711,2019-09-07,2019,3,9,September,36,Saturday,True
1712,2019-09-08,2019,3,9,September,36,Sunday,True
1713,2019-09-09,2019,3,9,September,37,Monday,False
1714,2019-09-10,2019,3,9,September,37,Tuesday,False
1715,2019-09-11,2019,3,9,September,37,Wednesday,False
1716,2019-09-12,2019,3,9,September,37,Thursday,False
1717,2019-09-13,2019,3,9,September,37,Friday,False
1718,2019-09-14,2019,3,9,September,37,Saturday,True
1719,2019-09-15,2019,3,9,September,37,Sunday,True
1720,2019-09-16,2019,3,9,September,38,Monday,False
1721,2019-09-17,2019,3,9,September,38,Tuesday,False
1722,2019-09-18,2019,3,9,September,38,Wednesday,False
1723,2019-09-19,2019,3,9,September,38,Thursday,False
1724,2019-09-20,2019,3,9,September,38,Friday,False
1725,2019-09-21,2019,3,9,September,38,Saturday,True
1726,2019-09-22,2019,3,9,September,38,Sunday,True
1727,2019-09-23,2019,3,9,September,39,Monday,False
1728,2019-09-24,2019,3,9,September,39,Tuesday,False
1729,2019-09-25,2019,3,9,September,39,Wednesday,False
1730,2019-09-26,2019,3,9,September,39,Thursday,False
1731,2019-09-27,2019,3,9,September,39,Friday,False
1732,2019-09-28,2019,3,9,September,39,Saturday,True
1733,2019-09-29,2019,3,9,September,39,Sunday,True
1734,2019-09-30,2019,3,9,September,40,Monday,False
1735,2019-10-01,2019,4,10,October,40,Tuesday,False
1736,2019-10-02,2019,4,10,October,40,Wednesday,False
1737,2019-10-03,2019,4,10,October,40,Thursday,False
1738,2019-10-04,2019,4,10,October,40,Friday,False
1739,2019-10-05,2019,4,10,October,40,Saturday,True
1740,2019-10-06,2019,4,10,October,40,Sunday,True
1741,2019-10-07,2019,4,10,October,41,Monday,False
1742,2019-10-08,2019,4,10,October,41,Tuesday,False
1743,2019-10-09,2019,4,10,October,41,Wednesday,False
1744,2019-10-10,2019,4,10,October,41,Thursday,False
1745,2019-10-11,2019,4,10,October,41,Friday,False
1746,2019-10-12,2019,4,10,October,41,Saturday,True
1747,2019-10-13,2019,4,10,October,41,Sunday,True
1748,2019-10-14,2019,4,10,October,42,Monday,False
1749,2019-10-15,2019,4,10,October,42,Tuesday,False
1750,2019-10-16,2019,4,10,October,42,Wednesday,False
1751,2019-10-17,2019,4,10,October,42,Thursday,False
1752,2019-10-18,2019,4,10,October,42,Friday,False
1753,2019-10-19,2019,4,10,October,42,Saturday,True
1754,2019-10-20,2019,4,10,October,42,Sunday,True
1755,2019-10-21,2019,4,10,October,43,Monday,False
1756,2019-10-22,2019,4,10,October,43,Tuesday,False
1757,2019-10-23,2019,4,10,October,43,Wednesday,False
1758,2019-10-24,2019,4,10,October,43,Thursday,False
1759,2019-10-25,2019,4,10,October,43,Friday,False
1760,2019-10-26,2019,4,10,October,43,Saturday,True
1761,2019-10-27,2019,4,10,October,43,Sunday,True
1762,2019-10-28,2019,4,10,October,44,Monday,False
1763,2019-10-29,2019,4,10,October,44,Tuesday,False
1764,2019-10-30,2019,4,10,October,44,Wednesday,False
1765,2019-10-31,2019,4,10,October,44,Thursday,False
1766,2019-11-01,2019,4,11,November,44,Friday,False
1767,2019-11-02,2019,4,11,November,44,Saturday,True
1768,2019-11-03,2019,4,11,November,44,Sunday,True
1769,2019-11-04,2019,4,11,November,45,Monday,False
1770,2019-11-05,2019,4,11,November,45,Tuesday,False
1771,2019-11-06,2019,4,11,November,45,Wednesday,False
1772,2019-11-07,2019,4,11,November,45,Thursday,False
1773,2019-11-08,2019,4,11,November,45,Friday,False
1774,2019-11-09,2019,4,11,November,45,Saturday,True
1775,2019-11-10,2019,4,11,November,45,Sunday,True
1776,2019-11-11,2019,4,11,November,46,Monday,False
1777,2019-11-12,2019,4,11,November,46,Tuesday,False
1778,2019-11-13,2019,4,11,November,46,Wednesday,False
1779,2019-11-14,2019,4,11,November,46,Thursday,False
1780,2019-11-15,2019,4,11,November,46,Friday,False
1781,2019-11-16,2019,4,11,November,46,Saturday,True
1782,2019-11-17,2019,4,11,November,46,Sunday,True
1783,2019-11-18,2019,4,11,November,47,Monday,False
1784,2019-11-19,2019,4,11,November,47,Tuesday,False
1785,2019-11-20,2019,4,11,November,47,Wednesday,False
1786,2019-11-21,2019,4,11,November,47,Thursday,False
1787,2019-11-22,2019,4,11,November,47,Friday,False
1788,2019-11-23,2019,4,11,November,47,Saturday,True
1789,2019-11-24,2019,4,11,November,47,Sunday,True
1790,2019-11-25,2019,4,11,November,48,Monday,False
1791,2019-11-26,2019,4,11,November,48,Tuesday,False
1792,2019-11-27,2019,4,11,November,48,Wednesday,False
1793,2019-11-28,2019,4,11,November,48,Thursday,False
1794,2019-11-29,2019,4,11,November,48,Friday,False
1795,2019-11-30,2019,4,11,November,48,Saturday,True
1796,2019-12-01,2019,4,12,December,48,Sunday,True
1797,2019-12-02,2019,4,12,December,49,Monday,False
1798,2019-12-03,2019,4,12,December,49,Tuesday,False
1799,2019-12-04,2019,4,12,December,49,Wednesday,False
1800,2019-12-05,2019,4,12,December,49,Thursday,False
1801,2019-12-06,2019,4,12,December,49,Friday,False
1802,2019-12-07,2019,4,12,December,49,Saturday,True
1803,2019-12-08,2019,4,12,December,49,Sunday,True
1804,2019-12-09,2019,4,12,December,50,Monday,False
1805,2019-12-10,2019,4,12,December,50,Tuesday,False
1806,2019-12-11,2019,4,12,December,50,Wednesday,False
1807,2019-12-12,2019,4,12,December,50,Thursday,False
1808,2019-12-13,2019,4,12,December,50,Friday,False
1809,2019-12-14,2019,4,12,December,50,Saturday,True
1810,2019-12-15,2019,4,12,December,50,Sunday,True
1811,2019-12-16,2019,4,12,December,51,Monday,False
1812,2019-12-17,2019,4,12,December,51,Tuesday,False
1813,2019-12-18,2019,4,12,December,51,Wednesday,False
1814,2019-12-19,2019,4,12,December,51,Thursday,False
1815,2019-12-20,2019,4,12,December,51,Friday,False
1816,2019-12-21,2019,4,12,December,51,Saturday,True
1817,2019-12-22,2019,4,12,December,51,Sunday,True
1818,2019-12-23,2019,4,12,December,52,Monday,False
1819,2019-12-24,2019,4,12,December,52,Tuesday,False
1820,2019-12-25,2019,4,12,December,52,Wednesday,False
1821,2019-12-26,2019,4,12,December,52,Thursday,False
1822,2019-12-27,2019,4,12,December,52,Friday,False
1823,2019-12-28,2019,4,12,December,52,Saturday,True
1824,2019-12-29,2019,4,12,December,52,Sunday,True
1825,2019-12-30,2019,4,12,December,1,Monday,False
1826,2019-12-31,2019,4,12,December,1,Tuesday,False
1827,2020-01-01,2020,1,1,January,1,Wednesday,False
1828,2020-01-02,2020,1,1,January,1,Thursday,False
1829,2020-01-03,2020,1,1,January,1,Friday,False
1830,2020-01-04,2020,1,1,January,1,Saturday,True
1831,2020-01-05,2020,1,1,January,1,Sunday,True
1832,2020-01-06,2020,1,1,January,2,Monday,False
1833,2020-01-07,2020,1,1,January,2,Tuesday,False
1834,2020-01-08,2020,1,1,January,2,Wednesday,False
1835,2020-01-09,2020,1,1,January,2,Thursday,False
1836,2020-01-10,2020,1,1,January,2,Friday,False
1837,2020-01-11,2020,1,1,January,2,Saturday,True
1838,2020-01-12,2020,1,1,January,2,Sunday,True
1839,2020-01-13,2020,1,1,January,3,Monday,False
1840,2020-01-14,2020,1,1,January,3,Tuesday,False
1841,2020-01-15,2020,1,1,January,3,Wednesday,False
1842,2020-01-16,2020,1,1,January,3,Thursday,False
1843,2020-01-17,2020,1,1,January,3,Friday,False
1844,2020-01-18,2020,1,1,January,3,Saturday,True
1845,2020-01-19,2020,1,1,January,3,Sunday,True
1846,2020-01-20,2020,1,1,January,4,Monday,False
1847,2020-01-21,2020,1,1,January,4,Tuesday,False
1848,2020-01-22,2020,1,1,January,4,Wednesday,False
1849,2020-01-23,2020,1,1,January,4,Thursday,False
1850,2020-01-24,2020,1,1,January,4,Friday,False
1851,2020-01-25,2020,1,1,January,4,Saturday,True
1852,2020-01-26,2020,1,1,January,4,Sunday,True
1853,2020-01-27,2020,1,1,January,5,Monday,False
1854,2020-01-28,2020,1,1,January,5,Tuesday,False
1855,2020-01-29,2020,1,1,January,5,Wednesday,False
1856,2020-01-30,2020,1,1,January,5,Thursday,False
1857,2020-01-31,2020,1,1,January,5,Friday,False
1858,2020-02-01,2020,1,2,February,5,Saturday,True
1859,2020-02-02,2020,1,2,February,5,Sunday,True
1860,2020-02-03,2020,1,2,February,6,Monday,False
1861,2020-02-04,2020,1,2,February,6,Tuesday,False
1862,2020-02-05,2020,1,2,February,6,Wednesday,False
1863,2020-02-06,2020,1,2,February,6,Thursday,False
1864,2020-02-07,2020,1,2,February,6,Friday,False
1865,2020-02-08,2020,1,2,February,6,Saturday,True
1866,2020-02-09,2020,1,2,February,6,Sunday,True
1867,2020-02-10,2020,1,2,February,7,Monday,False
1868,2020-02-11,2020,1,2,February,7,Tuesday,False
1869,2020-02-12,2020,1,2,February,7,Wednesday,False
1870,2020-02-13,2020,1,2,February,7,Thursday,False
1871,2020-02-14,2020,1,2,February,7,Friday,False
1872,2020-02-15,2020,1,2,February,7,Saturday,True
1873,2020-02-16,2020,1,2,February,7,Sunday,True
1874,2020-02-17,2020,1,2,February,8,Monday,False
1875,2020-02-18,2020,1,2,February,8,Tuesday,False
1876,2020-02-19,2020,1,2,February,8,Wednesday,False
1877,2020-02-20,2020,1,2,February,8,Thursday,False
1878,2020-02-21,2020,1,2,February,8,Friday,False
1879,2020-02-22,2020,1,2,February,8,Saturday,True
1880,2020-02-23,2020,1,2,February,8,Sunday,True
1881,2020-02-24,2020,1,2,February,9,Monday,False
1882,2020-02-25,2020,1,2,February,9,Tuesday,False
1883,2020-02-26,2020,1,2,February,9,Wednesday,False
1884,2020-02-27,2020,1,2,February,9,Thursday,False
1885,2020-02-28,2020,1,2,February,9,Friday,False
1886,2020-02-29,2020,1,2,February,9,Saturday,True
1887,2020-03-01,2020,1,3,March,9,Sunday,True
1888,2020-03-02,2020,1,3,March,10,Monday,False
1889,2020-03-03,2020,1,3,March,10,Tuesday,False
1890,2020-03-04,2020,1,3,March,10,Wednesday,False
1891,2020-03-05,2020,1,3,March,10,Thursday,False
1892,2020-03-06,2020,1,3,March,10,Friday,False
1893,2020-03-07,2020,1,3,March,10,Saturday,True
1894,2020-03-08,2020,1,3,March,10,Sunday,True
1895,2020-03-09,2020,1,3,March,11,Monday,False
1896,2020-03-10,2020,1,3,March,11,Tuesday,False
1897,2020-03-11,2020,1,3,March,11,Wednesday,False
1898,2020-03-12,2020,1,3,March,11,Thursday,False
1899,2020-03-13,2020,1,3,March,11,Friday,False
1900,2020-03-14,2020,1,3,March,11,Saturday,True
1901,2020-03-15,2020,1,3,March,11,Sunday,True
1902,2020-03-16,2020,1,3,March,12,Monday,False
1903,2020-03-17,2020,1,3,March,12,Tuesday,False
1904,2020-03-18,2020,1,3,March,12,Wednesday,False
1905,2020-03-19,2020,1,3,March,12,Thursday,False
1906,2020-03-20,2020,1,3,March,12,Friday,False
1907,2020-03-21,2020,1,3,March,12,Saturday,True
1908,2020-03-22,2020,1,3,March,12,Sunday,True
1909,2020-03-23,2020,1,3,March,13,Monday,False
1910,2020-03-24,2020,1,3,March,13,Tuesday,False
1911,2020-03-25,2020,1,3,March,13,Wednesday,False
1912,2020-03-26,2020,1,3,March,13,Thursday,False
1913,2020-03-27,2020,1,3,March,13,Friday,False
1914,2020-03-28,2020,1,3,March,13,Saturday,True
1915,2020-03-29,2020,1,3,March,13,Sunday,True
1916,2020-03-30,2020,1,3,March,14,Monday,False
1917,2020-03-31,2020,1,3,March,14,Tuesday,False
1918,2020-04-01,2020,2,4,April,14,Wednesday,False
1919,2020-04-02,2020,2,4,April,14,Thursday,False
1920,2020-04-03,2020,2,4,April,14,Friday,False
1921,2020-04-04,2020,2,4,April,14,Saturday,True
1922,2020-04-05,2020,2,4,April,14,Sunday,True
1923,2020-04-06,2020,2,4,April,15,Monday,False
1924,2020-04-07,2020,2,4,April,15,Tuesday,False
1925,2020-04-08,2020,2,4,April,15,Wednesday,False
1926,2020-04-09,2020,2,4,April,15,Thursday,False
1927,2020-04-10,2020,2,4,April,15,Friday,False
1928,2020-04-11,2020,2,4,April,15,Saturday,True
1929,2020-04-12,2020,2,4,April,15,Sunday,True
1930,2020-04-13,2020,2,4,April,16,Monday,False
1931,2020-04-14,2020,2,4,April,16,Tuesday,False
1932,2020-04-15,2020,2,4,April,16,Wednesday,False
1933,2020-04-16,2020,2,4,April,16,Thursday,False
1934,2020-04-17,2020,2,4,April,16,Friday,False
1935,2020-04-18,2020,2,4,April,16,Saturday,True
1936,2020-04-19,2020,2,4,April,16,Sunday,True
1937,2020-04-20,2020,2,4,April,17,Monday,False
1938,2020-04-21,2020,2,4,April,17,Tuesday,False
1939,2020-04-22,2020,2,4,April,17,Wednesday,False
1940,2020-04-23,2020,2,4,April,17,Thursday,False
1941,2020-04-24,2020,2,4,April,17,Friday,False
1942,2020-04-25,2020,2,4,April,17,Saturday,True
1943,2020-04-26,2020,2,4,April,17,Sunday,True
1944,2020-04-27,2020,2,4,April,18,Monday,False
1945,2020-04-28,2020,2,4,April,18,Tuesday,False
1946,2020-04-29,2020,2,4,April,18,Wednesday,False
1947,2020-04-30,2020,2,4,April,18,Thursday,False
1948,2020-05-01,2020,2,5,May,18,Friday,False
1949,2020-05-02,2020,2,5,May,18,Saturday,True
1950,2020-05-03,2020,2,5,May,18,Sunday,True
1951,2020-05-04,2020,2,5,May,19,Monday,False
1952,2020-05-05,2020,2,5,May,19,Tuesday,False
1953,2020-05-06,2020,2,5,May,19,Wednesday,False
1954,2020-05-07,2020,2,5,May,19,Thursday,False
1955,2020-05-08,2020,2,5,May,19,Friday,False
1956,2020-05-09,2020,2,5,May,19,Saturday,True
1957,2020-05-10,2020,2,5,May,19,Sunday,True
1958,2020-05-11,2020,2,5,May,20,Monday,False
1959,2020-05-12,2020,2,5,May,20,Tuesday,False
1960,2020-05-13,2020,2,5,May,20,Wednesday,False
1961,2020-05-14,2020,2,5,May,20,Thursday,False
1962,2020-05-15,2020,2,5,May,20,Friday,False
1963,2020-05-16,2020,2,5,May,20,Saturday,True
1964,2020-05-17,2020,2,5,May,20,Sunday,True
1965,2020-05-18,2020,2,5,May,21,Monday,False
1966,2020-05-19,2020,2,5,May,21,Tuesday,False
1967,2020-05-20,2020,2,5,May,21,Wednesday,False
1968,2020-05-21,2020,2,5,May,21,Thursday,False
1969,2020-05-22,2020,2,5,May,21,Friday,False
1970,2020-05-23,2020,2,5,May,21,Saturday,True
1971,2020-05-24,2020,2,5,May,21,Sunday,True
1972,2020-05-25,2020,2,5,May,22,Monday,False
1973,2020-05-26,2020,2,5,May,22,Tuesday,False
1974,2020-05-27,2020,2,5,May,22,Wednesday,False
1975,2020-05-28,2020,2,5,May,22,Thursday,False
1976,2020-05-29,2020,2,5,May,22,Friday,False
1977,2020-05-30,2020,2,5,May,22,Saturday,True
1978,2020-05-31,2020,2,5,May,22,Sunday,True
1979,2020-06-01,2020,2,6,June,23,Monday,False
1980,2020-06-02,2020,2,6,June,23,Tuesday,False
1981,2020-06-03,2020,2,6,June,23,Wednesday,False
1982,2020-06-04,2020,2,6,June,23,Thursday,False
1983,2020-06-05,2020,2,6,June,23,Friday,False
1984,2020-06-06,2020,2,6,June,23,Saturday,True
1985,2020-06-07,2020,2,6,June,23,Sunday,True
1986,2020-06-08,2020,2,6,June,24,Monday,False
1987,2020-06-09,2020,2,6,June,24,Tuesday,False
1988,2020-06-10,2020,2,6,June,24,Wednesday,False
1989,2020-06-11,2020,2,6,June,24,Thursday,False
1990,2020-06-12,2020,2,6,June,24,Friday,False
1991,2020-06-13,2020,2,6,June,24,Saturday,True
1992,2020-06-14,2020,2,6,June,24,Sunday,True
1993,2020-06-15,2020,2,6,June,25,Monday,False
1994,2020-06-16,2020,2,6,June,25,Tuesday,False
1995,2020-06-17,2020,2,6,June,25,Wednesday,False
1996,2020-06-18,2020,2,6,June,25,Thursday,False
1997,2020-06-19,2020,2,6,June,25,Friday,False
1998,2020-06-20,2020,2,6,June,25,Saturday,True
1999,2020-06-21,2020,2,6,June,25,Sunday,True
2000,2020-06-22,2020,2,6,June,26,Monday,False
2001,2020-06-23,2020,2,6,June,26,Tuesday,False
2002,2020-06-24,2020,2,6,June,26,Wednesday,False
2003,2020-06-25,2020,2,6,June,26,Thursday,False
2004,2020-06-26,2020,2,6,June,26,Friday,False
2005,2020-06-27,2020,2,6,June,26,Saturday,True
2006,2020-06-28,2020,2,6,June,26,Sunday,True
2007,2020-06-29,2020,2,6,June,27,Monday,False
2008,2020-06-30,2020,2,6,June,27,Tuesday,False
2009,2020-07-01,2020,3,7,July,27,Wednesday,False
2010,2020-07-02,2020,3,7,July,27,Thursday,False
2011,2020-07-03,2020,3,7,July,27,Friday,False
2012,2020-07-04,2020,3,7,July,27,Saturday,True
2013,2020-07-05,2020,3,7,July,27,Sunday,True
2014,2020-07-06,2020,3,7,July,28,Monday,False
2015,2020-07-07,2020,3,7,July,28,Tuesday,False
2016,2020-07-08,2020,3,7,July,28,Wednesday,False
2017,2020-07-09,2020,3,7,July,28,Thursday,False
2018,2020-07-10,2020,3,7,July,28,Friday,False
2019,2020-07-11,2020,3,7,July,28,Saturday,True
2020,2020-07-12,2020,3,7,July,28,Sunday,True
2021,2020-07-13,2020,3,7,July,29,Monday,False
2022,2020-07-14,2020,3,7,July,29,Tuesday,False
2023,2020-07-15,2020,3,7,July,29,Wednesday,False
2024,2020-07-16,2020,3,7,July,29,Thursday,False
2025,2020-07-17,2020,3,7,July,29,Friday,False
2026,2020-07-18,2020,3,7,July,29,Saturday,True
2027,2020-07-19,2020,3,7,July,29,Sunday,True
2028,2020-07-20,2020,3,7,July,30,Monday,False
